id,total_latency_ms
obqa-2b614fba81bed15e-direct-2fc80dc1,11.333083
obqa-788b80eb881e5190-direct-d394c014,15.264166
obqa-a1437d463a5eb8d1-direct-ef76b42b,12.801500
obqa-ebf45071ef67ccef-negative-b77e881d,7.381417
obqa-a8418b28f96ecf6e-direct-67ed8301,10.890541
obqa-c1be5cf72e11b47d-direct-de2a680b,12.092333
obqa-607fcbb254608b94-paraphrase-aded8701,38.930250
obqa-eb01b992761f8c3e-negative-1aba0d62,5.483750
obqa-767377fe44935fa3-direct-8a939ece,70.579875
obqa-e4da2283b5fe480f-paraphrase-03a89af7,23.934667
obqa-8c75be264d4fe7af-multi_evidence-27799c2a,28.408541
obqa-ab2ce231ba32674b-negative-5b323060,5.589000
obqa-c02e125db9b802b0-negative-caff18a1,7.408875
obqa-c2926ee062959d0a-paraphrase-9fa37661,23.429416
obqa-a1437d463a5eb8d1-direct-ef76b42b,12.026250
obqa-d0a4e0d426e9fa03-multi_evidence-8f3edd98,27.721041
obqa-9f23e34a6f76ace6-paraphrase-5c661dcb,37.785666
obqa-8792665c633af94f-paraphrase-d9115bb1,23.817958
obqa-b5edb1ead32eca75-negative-3cb907bc,4.859667
obqa-34a29a3ed563f042-negative-46081cae,3.714459
obqa-607fcbb254608b94-multi_evidence-52f1cac2,28.572292
obqa-151fd81086caef59-negative-6888f8af,4.732209
obqa-ef36991298a44437-negative-1012b697,5.215458
obqa-2c6bea15f5dffb05-direct-ec70568e,11.245041
obqa-fc29916bb0f8029f-direct-17cc8d87,11.008709
obqa-b5edb1ead32eca75-direct-c89fc2e3,11.997916
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,10.494667
obqa-d02e2a29a4c5e9e4-multi_evidence-03d54ca4,32.381709
obqa-e10cfe71d9949ef2-direct-7ca947cb,13.893417
obqa-dbd9b8ad34b39e8c-negative-9906a089,5.409166
obqa-88f5916addb09a9b-paraphrase-51183c46,10.891292
obqa-5b93eb2b242d9869-direct-40e26cb9,11.952167
obqa-dbd9b8ad34b39e8c-negative-9906a089,5.211750
obqa-3d3a95f67b53508b-direct-3a8a0ce9,13.147458
obqa-d00e12bf41616fda-multi_evidence-876dc660,30.558791
obqa-9bbe3a26cc069e08-direct-af9c82ca,12.117959
obqa-826080d84c42d0c5-multi_evidence-4cf5dc51,30.960708
obqa-190dd784dfc1ad61-direct-9fa4dc50,18.073500
obqa-bccccf03a0c7623b-paraphrase-b217388b,18.927750
obqa-ab941d7fc310d3fc-multi_evidence-1def7c1a,48.602792
obqa-1d719f0c14fe2474-direct-e95a368d,16.805250
obqa-9fb018da4f42f8ea-multi_evidence-72a5ae3d,33.640500
obqa-ef36991298a44437-direct-0d50da7c,13.412334
obqa-8b789de1cbb8804c-paraphrase-c7e6ed97,45.452375
obqa-e03cc6877ac7298b-direct-e2791bdf,14.326458
obqa-eb01b992761f8c3e-direct-570f2ac2,16.833167
obqa-788b80eb881e5190-direct-d394c014,16.591250
obqa-64dabdaae9bf7608-direct-ca71ec98,14.145125
obqa-750c52ac5166c08c-paraphrase-1b331edf,26.843958
obqa-73a6e7fb65108485-direct-e758c4bc,13.969541
obqa-5d0711a9b59e8d78-direct-daca25fd,12.792750
obqa-bbf67ebf4622acf7-paraphrase-fab10f40,20.440208
obqa-92a2aa8495c0a40e-paraphrase-92587fb1,25.048000
obqa-a13238548099e987-direct-74095566,12.728959
obqa-a8418b28f96ecf6e-negative-ec1ec7c3,5.509709
obqa-94388cacb4f03a82-direct-c2d2662c,11.897208
obqa-b8a91540adcaaf85-paraphrase-3d807b6d,12.041917
obqa-50d6ff42712d6500-direct-5b376ab4,11.414542
obqa-8c75be264d4fe7af-multi_evidence-27799c2a,29.888250
obqa-e9884980a04a8c4e-direct-8fc95d57,12.460500
obqa-ab941d7fc310d3fc-multi_evidence-da144927,30.355333
obqa-71ae3d3576adde79-direct-09d04938,13.322000
obqa-34a29a3ed563f042-negative-46081cae,5.523416
obqa-f7db8e8907517f0e-multi_evidence-e29b2abe,29.668250
obqa-8c75be264d4fe7af-multi_evidence-0c8af2c3,28.557750
obqa-6c6b1c16a62e2537-multi_evidence-6d7d0b36,29.366250
obqa-750c52ac5166c08c-paraphrase-1b331edf,25.704542
obqa-94388cacb4f03a82-direct-c2d2662c,12.806125
obqa-6985e62bb5163d5e-direct-c73ac9ba,11.938750
obqa-b4a5c8b481f1c190-multi_evidence-2f7320cf,29.340166
obqa-6fd6e7e0292e493b-direct-efd5dae3,12.601916
obqa-dbd9b8ad34b39e8c-direct-1644ed6a,13.124833
obqa-59a7db9dfa46bfd7-direct-a3c34766,11.613084
obqa-8c75be264d4fe7af-multi_evidence-606dd39b,28.841250
obqa-c02e125db9b802b0-direct-6c0f5863,9.680166
obqa-6fd6e7e0292e493b-negative-25baa1e0,4.305792
obqa-b8a0b43c5a22ac40-multi_evidence-88e3612d,28.354042
obqa-d58a9c28f9fccc66-direct-0458fca9,12.787833
obqa-59a7db9dfa46bfd7-direct-a3c34766,12.108042
obqa-ab941d7fc310d3fc-multi_evidence-568db3d1,29.670583
obqa-a13238548099e987-negative-6a3aeb38,5.884125
obqa-2019e8c2bcbe2a24-paraphrase-6c04880a,20.054625
obqa-ab941d7fc310d3fc-multi_evidence-5fad61c5,28.133084
obqa-037486d464937544-multi_evidence-dfc67d79,27.892125
obqa-9be88cdf4e790b52-direct-aa7f2fe4,13.369667
obqa-dc4afc4e1914d65f-direct-1b810eb7,12.701916
obqa-79b175cf1c2d1a4a-paraphrase-378e4ec0,29.515208
obqa-0f51fbb65d1dbe9d-direct-202f07ac,12.474416
obqa-d58a9c28f9fccc66-direct-0458fca9,11.534625
obqa-b5edb1ead32eca75-negative-3cb907bc,5.429542
obqa-ebf45071ef67ccef-negative-b77e881d,8.406209
obqa-e120594632f5b024-negative-143dedaa,6.661250
obqa-bcb942c597719b4c-direct-1ed1fb1e,12.797500
obqa-e10cfe71d9949ef2-direct-7ca947cb,17.028500
obqa-bee71ebfa059a602-paraphrase-ba185444,35.513583
obqa-c02e125db9b802b0-negative-caff18a1,13.019250
obqa-2bab9f259fd15e15-multi_evidence-b975271c,35.317500
obqa-6f1e061c186e9978-direct-f9484fe2,15.554041
obqa-f8fcc1f6cc259003-direct-05c6c917,16.748500
obqa-31a0ccb66f34519d-direct-f1ff4466,11.781083
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,31.577750
obqa-b8a0b43c5a22ac40-multi_evidence-88e3612d,29.107292
obqa-79cf433a4ad16c18-paraphrase-08542f23,12.029000
obqa-d0a4e0d426e9fa03-paraphrase-551de3e4,41.068000
obqa-9fb018da4f42f8ea-multi_evidence-72a5ae3d,28.648291
obqa-826080d84c42d0c5-multi_evidence-c6a381dc,28.894333
obqa-7f856fce168d3a4a-direct-2b4b358e,12.172458
obqa-b7a6353fee60d1ec-negative-3b3d4667,5.507000
obqa-f15262dc3be1c30e-direct-4cdc7699,14.775625
obqa-d02e2a29a4c5e9e4-direct-28390661,12.388917
obqa-0ef8f600f52f06ab-paraphrase-b22e59c0,29.474416
obqa-f15262dc3be1c30e-direct-4cdc7699,15.501167
obqa-826d28d8fc3cf329-direct-e9fd28f4,13.306042
obqa-9c28ef50f15e917b-paraphrase-e5d86c6e,42.793500
obqa-86ec9759857e7caa-direct-297ae0eb,11.648667
obqa-d6e4895d2c418675-direct-b7f9ff53,11.419625
obqa-8fca1cf4cceb6092-direct-7b06437b,12.072250
obqa-375cf44c18ff5bb6-multi_evidence-ec37c759,29.848500
obqa-dc4afc4e1914d65f-direct-1b810eb7,12.476792
obqa-9f23e34a6f76ace6-paraphrase-5c661dcb,41.878875
obqa-6cee97d9869f4d9c-paraphrase-3da0f13b,28.322584
obqa-4ea3b05de392cb9b-direct-8bbb34e9,11.500667
obqa-2c23c5b418e96deb-paraphrase-bc3d598d,10.980875
obqa-1b73fa9020ef49ea-direct-885b40b3,11.194209
obqa-48d9bd7b07e92111-paraphrase-afaf6c17,24.958083
obqa-7f856fce168d3a4a-direct-2b4b358e,13.393000
obqa-145b09320ed8b531-direct-516ec11d,12.190292
obqa-5d0711a9b59e8d78-negative-2f61761c,5.841166
obqa-26515e5baae4f8cc-direct-5a30ff7e,12.979625
obqa-826080d84c42d0c5-multi_evidence-a03c11a1,28.495916
obqa-9b0aceb2dd82360f-paraphrase-d76802fb,38.865459
obqa-151fd81086caef59-negative-6888f8af,5.015833
obqa-8c75be264d4fe7af-multi_evidence-2f1f24e4,27.778542
obqa-7f856fce168d3a4a-direct-2b4b358e,11.209583
obqa-3f0c78112f15f48c-direct-dd8982e6,13.109209
obqa-dbd9b8ad34b39e8c-negative-9906a089,5.579500
obqa-826080d84c42d0c5-multi_evidence-7cbeda08,28.261000
obqa-1fe5b6db7948acb2-paraphrase-1034015e,10.768750
obqa-e2f433c251a5638c-direct-9fba2388,11.300958
obqa-dd6f801cd8969587-negative-a3cfe4cc,5.899291
obqa-f307d0516c93940f-paraphrase-4f73097c,21.630541
obqa-6fd6e7e0292e493b-negative-25baa1e0,5.585041
obqa-cb3aa294dbeffdd1-paraphrase-75e3ad45,28.160875
obqa-ab941d7fc310d3fc-multi_evidence-5fad61c5,28.975250
obqa-8c75be264d4fe7af-multi_evidence-27799c2a,28.805125
obqa-1690463a38be2187-multi_evidence-5bb5afe6,32.124291
obqa-b7a6353fee60d1ec-direct-e692af00,13.251000
obqa-8c75be264d4fe7af-multi_evidence-27799c2a,38.216875
obqa-b4616d3bd5a23d3f-direct-f481c292,12.381041
obqa-b7a6353fee60d1ec-direct-e692af00,12.797417
obqa-d22e1e906ac74737-multi_evidence-7ccd39d9,32.451416
obqa-767377fe44935fa3-negative-1ed2babe,6.085584
obqa-64dabdaae9bf7608-negative-b65e0ec6,5.695083
obqa-3823cd141f0d5dab-direct-2aeebc55,11.867750
obqa-b7a6353fee60d1ec-direct-e692af00,12.036584
obqa-8c75be264d4fe7af-multi_evidence-2f1f24e4,29.449625
obqa-084924e91cdaa33f-direct-42e7e076,12.883542
obqa-375cf44c18ff5bb6-multi_evidence-08ef71b1,28.451042
obqa-6e90a0e7edd2e0b7-paraphrase-1be7d593,10.308750
obqa-09b60e701d80589d-paraphrase-e5492d91,39.716375
obqa-a71c5521e395abcf-paraphrase-59ff70e7,11.143958
obqa-50d6ff42712d6500-direct-5b376ab4,10.248542
obqa-bbf67ebf4622acf7-paraphrase-fab10f40,18.506834
obqa-2c95892489e06676-direct-c5ae8c26,11.725083
obqa-2c95892489e06676-direct-c5ae8c26,11.612042
obqa-fa95768ca1a671a9-negative-fb4f2d11,7.360834
obqa-151fd81086caef59-negative-6888f8af,4.971583
obqa-bccccf03a0c7623b-paraphrase-b217388b,9.691917
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,9.311209
obqa-73a6e7fb65108485-negative-c45d3ba9,5.226458
obqa-88f5916addb09a9b-paraphrase-51183c46,10.179334
obqa-bcb942c597719b4c-direct-1ed1fb1e,11.166250
obqa-b5edb1ead32eca75-direct-c89fc2e3,10.537000
obqa-bcb942c597719b4c-direct-1ed1fb1e,10.649458
obqa-6e90a0e7edd2e0b7-paraphrase-1be7d593,10.163709
obqa-79b175cf1c2d1a4a-paraphrase-378e4ec0,28.228958
obqa-8fca1cf4cceb6092-negative-a082a1a6,5.047500
obqa-d03027023965de50-direct-8b831945,10.425500
obqa-31a0ccb66f34519d-direct-f1ff4466,10.999000
obqa-d02e2a29a4c5e9e4-multi_evidence-03d54ca4,29.532292
obqa-fa95768ca1a671a9-negative-fb4f2d11,7.406542
obqa-50d6ff42712d6500-direct-5b376ab4,10.882583
obqa-2ed9c8723715bc59-multi_evidence-536facd1,27.799791
obqa-4d037a4774036b80-multi_evidence-3f53b266,27.680542
obqa-b617504bfcd0271d-direct-5a8dd879,11.503458
obqa-767377fe44935fa3-direct-8a939ece,74.694958
obqa-ebf45071ef67ccef-direct-46299165,15.380083
obqa-2231ec312efc70ca-paraphrase-031db293,30.013542
obqa-2c95892489e06676-negative-30d1122d,6.242417
obqa-b7a6353fee60d1ec-negative-3b3d4667,6.060708
obqa-dc4afc4e1914d65f-direct-1b810eb7,13.006834
obqa-31a0ccb66f34519d-negative-9c4940d7,6.192834
obqa-09b60e701d80589d-paraphrase-e5492d91,41.929334
obqa-084924e91cdaa33f-direct-42e7e076,13.114583
obqa-037486d464937544-direct-555b64b7,18.202875
obqa-ac3467bfb96e2267-paraphrase-0471282f,11.906042
obqa-ad46544e57686c6b-negative-3156616a,6.528209
obqa-eb01b992761f8c3e-direct-570f2ac2,17.567417
obqa-d623ef5d8cfa5fbc-paraphrase-c81a0a81,28.293291
obqa-ef1d32bfeafb4a4c-paraphrase-1c1b8a5f,26.792584
obqa-fa95768ca1a671a9-negative-fb4f2d11,8.430291
obqa-ea3e00e31ea5ed99-negative-ec63e5a7,6.099083
obqa-5d0711a9b59e8d78-negative-2f61761c,6.422917
obqa-c02e125db9b802b0-negative-caff18a1,9.065833
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,35.459958
obqa-30ed09729577410c-negative-4dd957ed,6.373500
obqa-41d895f02acaa443-paraphrase-39ea3ba1,28.180458
obqa-29bb8e81107ecb3d-negative-56292334,9.252958
obqa-a9320823c5d713db-paraphrase-35541696,12.107958
obqa-9be88cdf4e790b52-negative-cf2eb02d,7.214875
obqa-8c75be264d4fe7af-multi_evidence-4520d588,38.655250
obqa-e120594632f5b024-negative-143dedaa,6.498583
obqa-826080d84c42d0c5-negative-9fd4b83e,7.744125
obqa-d7eacd3937e480b8-paraphrase-d4acd161,12.195708
obqa-5b93eb2b242d9869-direct-40e26cb9,15.250291
obqa-b4a5c8b481f1c190-multi_evidence-2f7320cf,36.946625
obqa-d22e1e906ac74737-multi_evidence-7ccd39d9,42.926875
obqa-151fd81086caef59-direct-ff51c21f,16.274667
obqa-788b80eb881e5190-negative-b9e0f1e2,7.745792
obqa-ea3e00e31ea5ed99-multi_evidence-e80f90bb,42.183958
obqa-c8ff5cc9f619f375-multi_evidence-254f488c,41.352125
obqa-235f12c9a74b0f2b-direct-8fa3131e,15.483000
obqa-0e108c1838d5195d-direct-1ac1a1c5,15.279625
obqa-7f856fce168d3a4a-direct-2b4b358e,15.526333
obqa-b7a6353fee60d1ec-direct-e692af00,15.350875
obqa-b5edb1ead32eca75-negative-3cb907bc,8.149583
obqa-ef36991298a44437-direct-0d50da7c,16.006167
obqa-474f5fdc8847155c-direct-dbef2f62,17.505208
obqa-cd7dba3d5ae0114d-direct-b2920c6b,18.904375
obqa-2bab9f259fd15e15-multi_evidence-b975271c,34.801333
obqa-5d352f5c6f70d12c-direct-f6972cc4,14.800958
obqa-a1437d463a5eb8d1-direct-ef76b42b,14.756833
obqa-dea4d6ce67cffc8c-paraphrase-a6d6121e,15.732167
obqa-bee71ebfa059a602-paraphrase-ba185444,39.997959
obqa-ab941d7fc310d3fc-multi_evidence-1def7c1a,44.322459
obqa-d03027023965de50-direct-8b831945,13.192958
obqa-71ae3d3576adde79-negative-2e680385,6.217666
obqa-2c6bea15f5dffb05-direct-ec70568e,13.391083
obqa-9be88cdf4e790b52-negative-cf2eb02d,5.868334
obqa-968a321ff3dd19ae-direct-845ad942,13.751125
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,34.938250
obqa-2b614fba81bed15e-negative-d3256330,6.835167
obqa-fc29916bb0f8029f-direct-17cc8d87,13.005750
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,34.542666
obqa-5d0711a9b59e8d78-negative-2f61761c,7.455833
obqa-9be88cdf4e790b52-direct-aa7f2fe4,16.909333
obqa-dea4d6ce67cffc8c-paraphrase-a6d6121e,16.788708
obqa-2c95892489e06676-direct-c5ae8c26,15.587750
obqa-e03cc6877ac7298b-direct-e2791bdf,14.301792
obqa-826080d84c42d0c5-multi_evidence-7cbeda08,31.625708
obqa-e10cfe71d9949ef2-direct-7ca947cb,13.822208
obqa-fa95768ca1a671a9-direct-c9a7abfd,14.914167
obqa-a1437d463a5eb8d1-direct-ef76b42b,14.262583
obqa-9c28ef50f15e917b-paraphrase-e5d86c6e,60.631417
obqa-f15262dc3be1c30e-multi_evidence-60ae8676,33.121667
obqa-145b09320ed8b531-negative-50046ca0,5.761167
obqa-e6dd03f4f2ffe382-paraphrase-71278a47,12.424541
obqa-e03cc6877ac7298b-negative-7b109f7b,6.141333
obqa-2c95892489e06676-negative-30d1122d,6.144709
obqa-4d037a4774036b80-multi_evidence-3f53b266,31.373250
obqa-ad46544e57686c6b-direct-dce9f7cc,12.074209
obqa-2231ec312efc70ca-paraphrase-031db293,31.262416
obqa-416d6118966fb2b0-direct-e89fcdfc,13.094500
obqa-2eb6cb5c16ee452c-direct-bed451db,11.176334
obqa-dd6f801cd8969587-negative-a3cfe4cc,6.351000
obqa-a6f27b9d9cb19379-paraphrase-c4932ace,32.391625
obqa-e4da2283b5fe480f-paraphrase-03a89af7,33.616459
obqa-826080d84c42d0c5-multi_evidence-c6a381dc,50.204542
obqa-eb01b992761f8c3e-direct-570f2ac2,17.662750
obqa-2019e8c2bcbe2a24-paraphrase-6c04880a,22.537542
obqa-eb01b992761f8c3e-direct-570f2ac2,15.977542
obqa-34a29a3ed563f042-negative-46081cae,5.915708
obqa-1b73fa9020ef49ea-negative-3d703c28,5.664500
obqa-ab941d7fc310d3fc-multi_evidence-568db3d1,34.337417
obqa-826080d84c42d0c5-multi_evidence-7757329a,39.675042
obqa-6985e62bb5163d5e-direct-c73ac9ba,18.175625
obqa-8fca1cf4cceb6092-direct-7b06437b,12.792583
obqa-d6e4895d2c418675-negative-29596271,6.033166
obqa-64dabdaae9bf7608-direct-ca71ec98,13.067459
obqa-788b80eb881e5190-negative-b9e0f1e2,5.913583
obqa-9bbe3a26cc069e08-direct-af9c82ca,11.343791
obqa-e176402f44c70d2f-direct-3fcb2417,13.128959
obqa-ea3e00e31ea5ed99-multi_evidence-e80f90bb,36.077583
obqa-151fd81086caef59-multi_evidence-956a3d7e,29.570000
obqa-6985e62bb5163d5e-direct-c73ac9ba,12.059792
obqa-d623ef5d8cfa5fbc-paraphrase-c81a0a81,28.313125
obqa-b4616d3bd5a23d3f-direct-f481c292,13.912500
obqa-bbc8225f7eb388b2-direct-36a738fc,11.998208
obqa-ad46544e57686c6b-negative-3156616a,6.785125
obqa-f307d0516c93940f-multi_evidence-32ce76d4,31.683375
obqa-86ec9759857e7caa-direct-297ae0eb,12.532083
obqa-bccccf03a0c7623b-paraphrase-b217388b,10.406167
obqa-c02e125db9b802b0-negative-caff18a1,8.811125
obqa-2ed9c8723715bc59-multi_evidence-536facd1,32.263792
obqa-79cf433a4ad16c18-paraphrase-08542f23,12.460959
obqa-a13238548099e987-direct-74095566,13.913000
obqa-ab2ce231ba32674b-negative-5b323060,5.212458
obqa-788b80eb881e5190-negative-b9e0f1e2,6.345542
obqa-3823cd141f0d5dab-negative-f3e628fd,5.542417
obqa-ad46544e57686c6b-direct-dce9f7cc,12.133709
obqa-2b614fba81bed15e-direct-2fc80dc1,12.584209
obqa-e10cfe71d9949ef2-direct-7ca947cb,15.215500
obqa-ea3e00e31ea5ed99-negative-ec63e5a7,5.706875
obqa-d03027023965de50-direct-8b831945,11.282292
obqa-8544b10060a964b9-direct-95399150,15.909625
obqa-375cf44c18ff5bb6-direct-08e3f3aa,43.061959
obqa-b0d3648727c18df1-direct-fc59af40,12.757208
obqa-59a7db9dfa46bfd7-direct-a3c34766,12.909500
obqa-0ef8f600f52f06ab-paraphrase-b22e59c0,43.595125
obqa-d6e4895d2c418675-direct-b7f9ff53,12.924708
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,10.446458
obqa-4d037a4774036b80-multi_evidence-ae8490a4,31.778083
obqa-5289aee5dbaa20d5-paraphrase-fdeaf767,32.958875
obqa-e9884980a04a8c4e-direct-8fc95d57,14.613000
obqa-527d14b1225fad7e-paraphrase-3e97d63a,23.956916
obqa-c1be5cf72e11b47d-direct-de2a680b,13.821917
obqa-2d385d89b0420ca8-multi_evidence-7087e8f8,28.984125
obqa-7e59685684ce6d7a-negative-ccb48753,6.066916
obqa-9bbe3a26cc069e08-direct-af9c82ca,11.749167
obqa-efae46b8efc25abc-paraphrase-48e5afd9,22.841666
obqa-31a0ccb66f34519d-negative-9c4940d7,5.487792
obqa-ea3e00e31ea5ed99-direct-28893b0a,13.602417
obqa-dea4d6ce67cffc8c-paraphrase-a6d6121e,14.115042
obqa-084924e91cdaa33f-direct-42e7e076,12.539250
obqa-6a5947508a6806c8-direct-9797910d,16.085959
obqa-30ed09729577410c-direct-efd6c62a,13.818791
obqa-2c95892489e06676-negative-30d1122d,5.570292
obqa-cb3aa294dbeffdd1-paraphrase-75e3ad45,29.935125
obqa-efae46b8efc25abc-paraphrase-48e5afd9,21.779916
obqa-ea3e00e31ea5ed99-negative-ec63e5a7,5.253500
obqa-3823cd141f0d5dab-negative-f3e628fd,4.334291
obqa-5b93eb2b242d9869-direct-40e26cb9,11.949667
obqa-2bab9f259fd15e15-multi_evidence-b975271c,27.842500
obqa-145b09320ed8b531-direct-516ec11d,12.194959
obqa-607fcbb254608b94-multi_evidence-52f1cac2,28.851292
obqa-c8ff5cc9f619f375-multi_evidence-254f488c,26.840459
obqa-34a29a3ed563f042-direct-9a8fc262,22.450208
obqa-79b175cf1c2d1a4a-paraphrase-378e4ec0,28.170584
obqa-b6cb6289e5a068d4-multi_evidence-d60ac48c,28.046792
obqa-b0d3648727c18df1-direct-fc59af40,11.453125
obqa-ab941d7fc310d3fc-multi_evidence-8b3cca5e,28.403084
obqa-dbd9b8ad34b39e8c-negative-9906a089,5.030833
obqa-fa95768ca1a671a9-direct-c9a7abfd,13.103125
obqa-1690463a38be2187-multi_evidence-aa43c4e5,29.846209
obqa-474f5fdc8847155c-direct-dbef2f62,13.097292
obqa-bccccf03a0c7623b-paraphrase-b217388b,10.315625
obqa-d02e2a29a4c5e9e4-direct-28390661,13.053750
obqa-e03cc6877ac7298b-direct-e2791bdf,12.447291
obqa-8fca1cf4cceb6092-negative-a082a1a6,5.074708
obqa-8792665c633af94f-paraphrase-d9115bb1,24.248417
obqa-6fd6e7e0292e493b-direct-efd5dae3,11.758291
obqa-d58a9c28f9fccc66-direct-0458fca9,10.965625
obqa-235f12c9a74b0f2b-direct-8fa3131e,10.359459
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,10.140709
obqa-8b789de1cbb8804c-paraphrase-c7e6ed97,38.442208
obqa-9fb018da4f42f8ea-multi_evidence-72a5ae3d,26.773291
obqa-826080d84c42d0c5-multi_evidence-a03c11a1,26.649583
obqa-f15262dc3be1c30e-direct-4cdc7699,14.519125
obqa-e120594632f5b024-direct-e29fed25,12.250792
obqa-3823cd141f0d5dab-direct-2aeebc55,11.572750
obqa-2d385d89b0420ca8-multi_evidence-7087e8f8,25.814333
obqa-75732b64423dab26-direct-7c7ba8ab,11.156583
obqa-826080d84c42d0c5-direct-02aebb51,38.117125
obqa-767377fe44935fa3-direct-8a939ece,71.499541
obqa-bee71ebfa059a602-paraphrase-ba185444,30.093917
obqa-375cf44c18ff5bb6-direct-08e3f3aa,37.017167
obqa-e9884980a04a8c4e-direct-8fc95d57,11.621417
obqa-75732b64423dab26-direct-7c7ba8ab,11.566791
obqa-2c23c5b418e96deb-paraphrase-bc3d598d,10.744125
obqa-5d0711a9b59e8d78-direct-daca25fd,11.262125
obqa-b5edb1ead32eca75-direct-c89fc2e3,11.413833
obqa-dc4afc4e1914d65f-direct-1b810eb7,12.177583
obqa-9ac08cae82653aea-direct-78d4ad26,11.065791
obqa-8c75be264d4fe7af-multi_evidence-606dd39b,27.683750
obqa-8fca1cf4cceb6092-negative-a082a1a6,5.483792
obqa-c20f65defa41759c-negative-d80ca63e,5.560125
obqa-826080d84c42d0c5-multi_evidence-ea763fd9,27.971375
obqa-1d719f0c14fe2474-direct-e95a368d,11.333667
obqa-ad46544e57686c6b-negative-3156616a,5.526875
obqa-b0d3648727c18df1-negative-295b9c42,6.058208
obqa-826080d84c42d0c5-negative-9fd4b83e,4.761666
obqa-59a7db9dfa46bfd7-direct-a3c34766,12.156583
obqa-efae46b8efc25abc-paraphrase-48e5afd9,20.042625
obqa-235f12c9a74b0f2b-direct-8fa3131e,10.929541
obqa-755002e67e84cc9b-direct-d420c097,11.254083
obqa-ab941d7fc310d3fc-multi_evidence-1def7c1a,28.045083
obqa-d0a4e0d426e9fa03-paraphrase-551de3e4,36.557084
obqa-607fcbb254608b94-multi_evidence-52f1cac2,27.722416
obqa-301905c3e0fbe2d5-direct-3862ef03,11.901708
obqa-a13238548099e987-negative-6a3aeb38,7.782584
obqa-301905c3e0fbe2d5-direct-3862ef03,19.059042
obqa-bbc8225f7eb388b2-negative-dbd7157d,7.379083
obqa-826080d84c42d0c5-multi_evidence-ea763fd9,40.376334
obqa-48d9bd7b07e92111-paraphrase-afaf6c17,28.379500
obqa-3edcdd67e6240b32-paraphrase-e415da8c,10.166792
obqa-301905c3e0fbe2d5-direct-3862ef03,12.152291
obqa-a71c5521e395abcf-multi_evidence-9fe5e8ed,30.471500
obqa-7e59685684ce6d7a-direct-b35c1c78,11.238167
obqa-f8fcc1f6cc259003-direct-05c6c917,17.182375
obqa-1b73fa9020ef49ea-negative-3d703c28,5.729500
obqa-2acc5a0a2834031d-direct-0f5e9240,17.847500
obqa-41d895f02acaa443-paraphrase-39ea3ba1,25.150834
obqa-3f0c78112f15f48c-direct-dd8982e6,12.981625
obqa-f307d0516c93940f-paraphrase-4f73097c,22.938708
obqa-416d6118966fb2b0-direct-e89fcdfc,12.053834
obqa-30ed09729577410c-negative-4dd957ed,6.498667
obqa-29bb8e81107ecb3d-direct-29d1055d,11.575416
obqa-9b0aceb2dd82360f-paraphrase-d76802fb,39.826792
obqa-dd6f801cd8969587-direct-4c9eb9f2,12.836125
obqa-92a2aa8495c0a40e-paraphrase-92587fb1,22.989459
obqa-1690463a38be2187-multi_evidence-5bb5afe6,30.155750
obqa-34a29a3ed563f042-negative-46081cae,4.859958
obqa-1d719f0c14fe2474-negative-47be2b37,5.859292
obqa-2acc5a0a2834031d-direct-0f5e9240,15.248375
obqa-3823cd141f0d5dab-negative-f3e628fd,6.373792
obqa-ab2ce231ba32674b-direct-9cb38c52,11.817541
obqa-3fcdcf363ceb3a2b-direct-7437ba38,11.617208
obqa-037486d464937544-direct-555b64b7,20.283792
obqa-d6e4895d2c418675-direct-b7f9ff53,13.988000
obqa-527d14b1225fad7e-paraphrase-3e97d63a,25.802750
obqa-c02e125db9b802b0-direct-6c0f5863,10.341208
obqa-c20f65defa41759c-negative-d80ca63e,6.072000
obqa-7e59685684ce6d7a-negative-ccb48753,4.637375
obqa-cb3aa294dbeffdd1-paraphrase-75e3ad45,39.408500
obqa-151fd81086caef59-multi_evidence-956a3d7e,32.476917
obqa-3fcdcf363ceb3a2b-direct-7437ba38,13.167625
obqa-2019e8c2bcbe2a24-paraphrase-6c04880a,21.320666
obqa-c20f65defa41759c-negative-d80ca63e,5.965583
obqa-0f51fbb65d1dbe9d-direct-202f07ac,12.804041
obqa-826d28d8fc3cf329-negative-0834a7ae,5.914959
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,36.515916
obqa-86ec9759857e7caa-negative-76775ff8,8.035875
obqa-0ef8f600f52f06ab-paraphrase-b22e59c0,39.208209
obqa-f15262dc3be1c30e-multi_evidence-60ae8676,36.554958
obqa-a9320823c5d713db-paraphrase-35541696,12.594625
obqa-375cf44c18ff5bb6-multi_evidence-08ef71b1,39.994916
obqa-d7eacd3937e480b8-paraphrase-d4acd161,15.215292
obqa-5b93eb2b242d9869-direct-40e26cb9,14.388500
obqa-c8ff5cc9f619f375-multi_evidence-254f488c,77.854917
